member_id,member_name,representation,bill_code,bill_title,bill_status
170,Edward Vera Perez  Maceda,"Manila - 4th District House of Representatives, Quezon City",HB03034,AN ACT REQUIRING THE PLACEMENT OF DEFIBRILLATORS IN PUBLIC PLACES,Pending with the Committee on HEALTH since 2022-08-08
170,Edward Vera Perez  Maceda,"Manila - 4th District House of Representatives, Quezon City",HB03036,"AN ACT DECLARING JULY 17 OF EVERY YEAR AS A SPECIAL NON-WORKING
HOLIDAY TO BE KNOWN AS THE â€˜NATIONAL CARDIOPULMONARY RESUSCITATION DAYâ€™",Pending with the Committee on HEALTH since 2022-08-08
170,Edward Vera Perez  Maceda,"Manila - 4th District House of Representatives, Quezon City",HB03037,"AN ACT AMENDING REPUBLIC ACT NO. 9173 OR â€œTHE PHILIPPINE NURSING ACT
OF 1991â€ INCREASING THE SALARY AND PROVIDING ADDITIONAL
BENEFITS TO NURSES AND PUBLIC HEALTH WORKERS",Pending with the Committee on APPROPRIATIONS since 2022-08-08
170,Edward Vera Perez  Maceda,"Manila - 4th District House of Representatives, Quezon City",HR00139,"A RESOLUTION HONORING THE LIFE AND LEGACY OF FORMER
PRESIDENT FIDEL V. RAMOS, AND EXPRESSING THE
PROFOUND CONDOLENCES OF THE HOUSE OF
REPRESENTATIVES TO HIS FAMILY",Consolidated into HR00120
170,Edward Vera Perez  Maceda,"Manila - 4th District House of Representatives, Quezon City",HB03502,"AN ACT PROVIDING FOR THE MODERNIZATION OF THE PUBLIC HEALTH EMERGENCY PREPAREDNESS AND RESPONSE CAPABILITIES, ESTABLISHING FOR THIS PURPOSE THE CENTER FOR DISEASE PREVENTION AND CONTROL, AND APPROPRIATING FUNDS THEREFOR",Substituted by HB06522
170,Edward Vera Perez  Maceda,"Manila - 4th District House of Representatives, Quezon City",HB03503,AN ACT ESTABLISHING THE PHILIPPINE VIROLOGY SCIENCE AND TECHNOLOGY INSTITUTE AND APPROPRIATING FUNDS THEREFOR,Substituted by HB06452
170,Edward Vera Perez  Maceda,"Manila - 4th District House of Representatives, Quezon City",HB03504,AN ACT INSTITUTING THE MEDICAL RESERVE CORPS AND APPROPRIATING FUNDS THEREFOR,Substituted by HB06518
170,Edward Vera Perez  Maceda,"Manila - 4th District House of Representatives, Quezon City",HR00285,"A RESOLUTION EXPRESSING THE PROFOUND CONDOLENCES OF
THE HOUSE OF REPRESENTATIVES ON THE PASSING OF
MS. EVANGELINE ROSE GIL EIGENMANN",Pending with the Committee on RULES since 2022-08-22
170,Edward Vera Perez  Maceda,"Manila - 4th District House of Representatives, Quezon City",HB06608,"AN ACT ESTABLISHING THE MAHARLIKA INVESTMENT FUND,
PROVIDING FOR THE MANAGEMENT, INVESTMENT, AND USE
OF THE PROCEEDS OF THE FUND, AND APPROPRIATING FUNDS THEREFOR","Approved by the House on 2022-12-15, transmitted to the Senate on 2022-12-19 and received by the Senate on 2022-12-19"
170,Edward Vera Perez  Maceda,"Manila - 4th District House of Representatives, Quezon City",HB06558,"AN ACT INSTITUTING REFORMS IN REAL PROPERTY VALUATION AND ASSESSMENT
IN THE PHILIPPINES, REORGANIZING THE BUREAU OF LOCAL GOVERNMENT
FINANCE, AND APPROPRIATING FUNDS THEREFOR","Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
