member_id,member_name,representation,bill_code,bill_title,bill_status
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB00463,"AN ACT RE-NATIONALIZING IMELDA DISTRICT HOSPITAL LOCATED IN THE MUNICIPALITY OF IMELDA, PROVINCE OF ZAMBOANGA SIBUGAY, PLACING UNDER THE DIRECT CONTROL, MANAGEMENT, AND SUPERVISION OF THE DEPARTMENT OF HEALTH, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",Pending with the Committee on HEALTH since 2022-07-26
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB00464,"AN ACT DECLARING FEBRUARY 24 OF EVERY YEAR A SPECIAL WORKING HOLIDAY IN THE PROVINCE OF ZAMBOANGA SIBUGAY IN COMMEMORATION OF ITS FOUNDING ANNIVERSARY, TO BE KNOWN AS â€œARAW NG SIBUGAYâ€",Substituted by HB03977
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB00465,"AN ACT CREATING THREE (3) NEW COURTS, NAMELY: ONE (1) FAMILY COURT AND TWO (2) BRANCHES OF REGIONAL TRIAL COURTS, ALL IN THE 1ST DISTRICT OF ZAMBOANGA SIBUGAY, AMENDING FOR THE PURPOSE BATAS PAMBANSA BLG. 129, OTHERWISE KNOWN AS â€œTHE JUDICIARY REORGANIZATION ACT OF 1980â€, AS AMENDED, AND APPROPRIATING FUNDS THEREFOR",Substituted by HB06585
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB00466,"AN ACT ESTABLISHING A SEPARATE SCHOOLS DIVISION OFFICE IN THE MUNICIPALITY OF DIPLAHAN, PROVINCE OF ZAMBOANGA SIBUGAY AND APPROPRIATING FUNDS THEREFOR",Pending with the Committee on BASIC EDUCATION AND CULTURE since 2022-07-26
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB01841,"AN ACT PROVIDING ADDITIONAL BENEFITS TO BARANGAY HEALTH AND NUTRITION WORKERS, AMENDING PRESIDENTIAL DECREE NO. 1569 AND REPUBLIC ACT NO. 7883, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",Substituted by HB06557
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB03396,"AN ACT AUTOMATICALLY CONVERTING THE CAPITAL TOWN OF PROVINCES WITH NO COMPONENT CITIES, INDEPENDENT COMPONENT CITIES OR HIGHLY URBANIZED CITIES WITHIN ITS TERRITORIAL JURISDICTION, INTO A COMPONENT CITY",Pending with the Committee on LOCAL GOVERNMENT since 2022-08-15
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB03397,"AN ACT DECLARING THE OLUTANGA ISLAND PROTECTED LANDSCAPE AND SEASCAPE LOCATED IN THE PROVINCE OF ZAMBOANGA SIBUGAY AS A PROTECTED AREA, PROVIDING FOR ITS MANAGEMENT AND FOR OTHER PURPOSES",Pending with the Committee on NATURAL RESOURCES since 2022-08-15
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB03618,"AN ACT MAKING THE APPOINTMENT OF AN ENVIRONMENT AND NATURAL RESOURCES OFFICER MANDATORY IN ALL PROVINCES, CITIES AND MUNICIPALITIES, AMENDING SECTION 484 (a) OF REPUBLIC ACT NO. 7160 AS AMENDED, OTHERWISE KNOWN AS ""THE LOCAL GOVERNMENT CODE OF 1991""",Pending with the Committee on LOCAL GOVERNMENT since 2022-08-17
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HR00280,"RESOLUTION
DIRECTING THE COMMITTEE ON LEGISLATIVE FRANCHISES TO
CONDUCT AN INQUIRY, IN AID OF LEGISLATION, ON THE
ALLEGED FOREIGN
OWNERSHIP OF
ABC DEVELOPMENT
CORPORATION, PRESENTLY KNOWN AS ""TV5 NETWORK, INC.,
WHICH COULD CONSTITUTE A VIOLATION OF ITS LEGISLATIVE
FRANCHISE",Pending with the Committee on LEGISLATIVE FRANCHISES since 2022-08-24
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB03977,"AN ACT DECLARING FEBRUARY 24 OF EVERY YEAR A SPECIAL WORKING HOLIDAY IN THE PROVINCE OF ZAMBOANGA SIBUGAY TO BE KNOWN AS â€œARAW NG SIBUGAYâ€, IN COMMEMORATION OF ITS FOUNDATION DAY","Approved by the House on 2022-09-05, transmitted to the Senate on 2022-09-06 and received by the Senate on 2022-09-06"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB04102,"AN ACT IMPOSING EXCISE TAX ON PLASTIC BAGS, THEREBY ADDING  
NEW SECTIONS 150-C AND 288(H) IN THE NATIONAL INTERNAL REVENUE CODE OF 1997, AS AMENDED","Approved by the House on 2022-11-14, transmitted to the Senate on 2022-11-15 and received by the Senate on 2022-11-15"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB04125,"AN ACT INTRODUCING ADMINISTRATIVE TAX REFORMS, AMENDING
SECTIONS 21, 22, 51, 56, 58, 77, 81, 90, 91, 103, 106, 108, 109, 110, 112, 113, 114, 115, 116, 128, 200, 236, 237, 245, AND 248, AND ADDING SECTIONS 312 AND 313 OF REPUBLIC ACT NO. 8424, OTHERWISE KNOWN AS â€œTHE NATIONAL INTERNAL REVENUE CODE OF 1997â€, AS AMENDED","Approved by the House on 2022-09-26, transmitted to the Senate on 2022-09-27 and received by the Senate on 2022-09-27"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06608,"AN ACT ESTABLISHING THE MAHARLIKA INVESTMENT FUND,
PROVIDING FOR THE MANAGEMENT, INVESTMENT, AND USE
OF THE PROCEEDS OF THE FUND, AND APPROPRIATING FUNDS THEREFOR","Approved by the House on 2022-12-15, transmitted to the Senate on 2022-12-19 and received by the Senate on 2022-12-19"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB04339,"AN ACT AMENDING SECTIONS 6, 22, 24, 25, 27, 28, 32, 34, 37, 38, 39, 42, 51, 52, 54, 56, 57, 73, 108, 109, 112, 121, 122, 123, 127, 149, 174, 176, 179, 181, 182, 183, 184, 185, 186, 187, 190, 195, 198, 199, 204, 222, 237, 237-A, 255, 256, 257, 258, 261, 263, 264, 266, 275; INSERTING NEW SECTION 270-A; AND REPEALING SECTIONS 175, 177, 178, 180, 188, 192, AND 193; ALL UNDER REPUBLIC ACT NO. 8424, OTHERWISE KNOWN AS THE NATIONAL INTERNAL REVENUE CODE OF 1997, AS AMENDED
(PACKAGE 4)","Approved by the House on 2022-11-14, transmitted to the Senate on 2022-11-15 and received by the Senate on 2022-11-15"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06558,"AN ACT INSTITUTING REFORMS IN REAL PROPERTY VALUATION AND ASSESSMENT
IN THE PHILIPPINES, REORGANIZING THE BUREAU OF LOCAL GOVERNMENT
FINANCE, AND APPROPRIATING FUNDS THEREFOR","Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06557,AN ACT PROVIDING FOR THE MAGNA CARTA OF BARANGAY HEALTH WORKERS,"Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB04673,"AN ACT POSTPONING THE DECEMBER 2022 BARANGAY AND SANGGUNIANG KABATAAN ELECTIONS, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 9164, AS AMENDED BY REPUBLIC ACT NO. 9340, REPUBLIC ACT NO. 10632, REPUBLIC ACT NO. 10656, REPUBLIC ACT NO. 10923, REPUBLIC ACT NO. 10952 AND REPUBLIC ACT NO. 11462, AND APPROPRIATING FUNDS THEREFOR",Republic Act RA11935 enacted on 2022-10-10
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06524,"AN ACT FURTHER EXTENDING THE PERIOD OF IMPLEMENTATION OF THE
AGRICULTURAL COMPETITIVENESS ENHANCEMENT FUND (ACEF),
AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 8178, AS AMENDED
BY REPUBLIC ACT NOS. 9496, 10848 AND 11203, ENTITLED: â€œAN ACT
REPLACING QUANTITATIVE IMPORT RESTRICTIONS ON
AGRICULTURAL PRODUCTS, EXCEPT RICE, WITH TARIFFS, CREATING
THE AGRICULTURAL COMPETITIVENESS ENHANCEMENT FUND, AND
FOR OTHER PURPOSES","Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06523,"AN ACT PROVIDING FOR A REVISED NATIONAL APPRENTICESHIP PROGRAM
REPEALING FOR THE PURPOSE CHAPTERS I AND II OF TITLE II, BOOK
II OF PRESIDENTIAL DECREE NO. 442, AS AMENDED, OTHERWISE
KNOWN AS THE LABOR CODE OF THE PHILIPPINES","Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06522,"AN ACT CREATING THE PHILIPPINE CENTERS FOR DISEASE PREVENTION AND
CONTROL, DEFINING THEIR POWERS AND FUNCTIONS AND
APPROPRIATING FUNDS THEREFOR","Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06518,"AN ACT CREATING THE HEALTH EMERGENCY AUXILIARY REINFORCEMENT TEAM
UNDER THE DEPARTMENT OF HEALTH AND APPROPRIATING FUNDS
THEREFOR","Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06511,"AN ACT CREATING THE EASTERN VISAYAS DEVELOPMENT AUTHORITY (EVDA),
DEFINING ITS POWERS AND FUNCTIONS, AND PROVIDING FUNDS
THEREFOR","Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06510,"AN ACT PROVIDING FOR A NEW PASSPORT LAW, REPEALING FOR THE PURPOSE
REPUBLIC ACT NO. 8239, OTHERWISE KNOWN AS THE â€œPHILIPPINE PASSPORT
ACT OF 1996â€","Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06509,"AN ACT PROVIDING FREE LEGAL ASSISTANCE TO ANY OFFICER OR UNIFORMED
PERSONNEL OF THE ARMED FORCES OF THE PHILIPPINES, THE BUREAU
OF FIRE PROTECTION, THE BUREAU OF JAIL MANAGEMENT AND
PENOLOGY, THE PHILIPPINE COAST GUARD, AND THE PHILIPPINE
NATIONAL POLICE, FACING ANY CHARGE BEFORE THE PROSECUTORâ€™S
OFFICE, COURT OR ANY COMPETENT BODY ARISING FROM AN INCIDENT
RELATED TO THE PERFORMANCE OF OFFICIAL DUTY, AND
APPROPRIATING FUNDS THEREFOR","Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
209,Wilter Y.  Palma,"Zamboanga Sibugay - 1st District House of Representatives, Quezon City",HB06473,AN ACT ESTABLISHING THE PHILIPPINE ENTREPRENEURS ACADEMY AND APPROPRIATING FUNDS THEREFOR,"Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
